,age,gender,occupation,genre,rate,user_id,movie_id
8700,10,0,scientist,35,1,124994,wag+the+dog+1997
8701,20,0,sales/marketing,28,2,309644,the+mask+of+zorro+1998
8702,30,0,self-employed,18,5,545152,good+will+hunting+1997
8703,30,0,scientist,35,4,763849,my+fellow+americans+1996
8704,30,0,executive/managerial,80,2,316695,glengarry+glen+ross+1992
8705,30,0,scientist,28,5,608468,batman+forever+1995
8706,20,0,college/grad student,35,3,334588,bull+durham+1988
8707,30,0,executive/managerial,28,4,347681,backdraft+1991
8708,70,1,self-employed,12,5,771133,shrek+2001
8709,30,0,homemaker,18,5,809280,casino+1995
8710,20,0,sales/marketing,35,3,751921,down+periscope+1996
8711,30,1,scientist,14,4,59954,wolf+1994
8712,30,0,college/grad student,35,1,987326,forrest+gump+1994
8713,30,0,college/grad student,28,1,920218,turbulence+1997
8714,20,0,scientist,12,5,339001,super+mario+bros.+1993
8715,30,0,self-employed,878,3,89372,district+9+2009
8716,20,0,customer service,878,4,954780,flash+gordon+1980
8717,20,0,K-12 student,12,3,292147,goldeneye+1995
8718,20,0,sales/marketing,80,5,704591,the+cook_+the+thief_+his+wife++her+lover+1989
8719,20,0,executive/managerial,28,3,668082,batman+forever+1995
8720,10,0,K-12 student,35,3,874924,youve+got+mail+1998
8721,30,1,college/grad student,18,4,465345,the+secret+garden+1993
8722,30,1,college/grad student,18,5,542957,sense+and+sensibility+1995
8723,30,0,college/grad student,16,1,729004,beavis+and+butt-head+do+america+1996
8724,30,1,academic/educator,80,3,125478,on+the+waterfront+1954
8725,20,0,college/grad student,878,3,450155,star+trek+generations+1994
8726,20,0,executive/managerial,28,3,413545,stargate+1994
8727,30,0,college/grad student,12,5,391166,the+empire+strikes+back+1980
8728,20,0,college/grad student,80,4,918506,a+time+to+kill+1996
8729,30,0,scientist,14,4,695077,the+nightmare+before+christmas+1993
8730,20,0,scientist,28,4,414739,anzio+1968
8731,20,0,scientist,53,3,344347,desperado+1995
8732,30,0,self-employed,18,4,768898,ordinary+people+1980
8733,30,0,executive/managerial,16,4,933357,chicken+run+2000
8734,20,0,sales/marketing,18,4,713845,blood+diamond+2006
8735,30,0,other or not specified,12,4,922990,bedknobs+and+broomsticks+1971
8736,20,0,executive/managerial,12,3,672682,the+lord+of+the+rings+the+return+of+the+king+2003
8737,20,0,college/grad student,28,4,502972,next+2007
8738,30,0,other or not specified,18,3,951820,malcolm+x+1992
8739,30,0,programmer,878,1,360125,star+trek+generations+1994
8740,20,0,sales/marketing,28,5,451026,true+lies+1994
8741,20,1,academic/educator,35,4,359608,singin+in+the+rain+1952
8742,20,0,executive/managerial,80,5,509379,the+silence+of+the+lambs+1991
8743,30,0,other or not specified,28,1,248873,seven+samurai+1954
8744,30,0,college/grad student,28,5,996405,terminator+2+judgment+day+1991
8745,20,0,college/grad student,18,5,749814,m+1931
8746,20,0,executive/managerial,18,4,700623,the+rainmaker+1997
8747,20,1,academic/educator,80,4,133421,donnie+brasco+1997
8748,30,1,scientist,35,4,507707,jerry+maguire+1996
8749,20,0,academic/educator,18,4,818778,dangerous+liaisons+1988
8750,30,0,other or not specified,80,3,266329,se7en+1995
8751,10,0,homemaker,80,4,930092,slc+punk+1998
8752,20,0,college/grad student,12,5,979026,lawrence+of+arabia+1962
8753,20,0,scientist,12,3,658420,the+princess+bride+1987
8754,10,0,homemaker,14,5,546582,the+nightmare+before+christmas+1993
8755,20,0,programmer,18,3,248260,my+left+foot+the+story+of+christy+brown+1989
8756,30,1,college/grad student,10749,3,542957,grumpier+old+men+1995
8757,30,1,self-employed,12,1,506652,the+next+karate+kid+1994
8758,20,0,sales/marketing,35,3,562768,home+alone+2+lost+in+new+york+1992
8759,30,0,college/grad student,12,4,394533,shanghai+noon+2000
8760,30,0,college/grad student,53,2,295954,the+talented+mr.+ripley+1999
8761,30,0,executive/managerial,18,4,485831,gandhi+1982
8762,20,0,college/grad student,28,3,417058,eraser+1996
8763,30,1,college/grad student,35,4,364113,nurse+betty+2000
8764,30,1,self-employed,35,3,565446,police+academy+2+their+first+assignment+1985
8765,20,1,college/grad student,16,3,713931,aladdin+1992
8766,50,0,academic/educator,12,4,19016,star+wars+1977
8767,20,0,college/grad student,35,3,872470,clueless+1995
8768,40,0,executive/managerial,53,5,2369,basic+instinct+1992
8769,30,0,sales/marketing,36,2,578897,nixon+1995
8770,30,0,college/grad student,80,3,77413,donnie+brasco+1997
8771,20,0,college/grad student,35,3,177876,diner+1982
8772,20,0,sales/marketing,28,3,535820,hollow+man+2000
8773,20,0,college/grad student,18,2,151547,diabolique+1996
8774,30,0,executive/managerial,9648,4,806156,the+sixth+sense+1999
8775,30,0,executive/managerial,12,1,135157,austin+powers+the+spy+who+shagged+me+1999
8776,20,1,other or not specified,18,3,721005,a+walk+on+the+moon+1999
8777,30,0,self-employed,18,5,623475,schindlers+list+1993
8778,20,0,academic/educator,14,4,420926,fanny++alexander+1982
8779,20,0,sales/marketing,18,5,704591,sunset+boulevard+1950
8780,40,0,other or not specified,28,3,570451,ransom+1996
8781,10,0,college/grad student,27,3,785417,aliens+1986
8782,20,0,scientist,28,4,133188,in+hell+2003
8783,20,1,executive/managerial,35,3,434918,harvey+1950
8784,20,0,college/grad student,18,3,600116,city+hall+1996
8785,30,0,artist,12,4,22178,house+of+flying+daggers+2004
8786,20,0,self-employed,18,5,578691,shine+1996
8787,20,0,other or not specified,28,4,226205,speed+1994
8788,20,0,self-employed,878,3,566607,star+trek+generations+1994
8789,30,0,academic/educator,18,3,827789,an+ideal+husband+1999
8790,30,0,scientist,12,3,117549,shrek+2001
8791,30,1,self-employed,12,5,565446,harry+potter+and+the+goblet+of+fire+2005
8792,20,0,K-12 student,28,4,563184,batman+returns+1992
8793,30,0,college/grad student,28,4,154394,g.i.+jane+1997
8794,30,0,executive/managerial,12,2,412128,waterworld+1995
8795,20,1,artist,14,4,208716,batman+1989
8796,20,0,self-employed,28,4,954712,wanted+2008
8797,20,1,college/grad student,35,3,713931,robin+hood+men+in+tights+1993
8798,10,0,sales/marketing,18,3,268293,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964
8799,20,0,self-employed,35,2,13070,dumb+and+dumber+1994
8800,30,0,executive/managerial,12,4,665464,casino+royale+2006
8801,30,0,executive/managerial,12,2,933357,indiana+jones+and+the+temple+of+doom+1984
8802,20,0,executive/managerial,18,3,719537,courage+under+fire+1996
8803,30,0,executive/managerial,28,2,106535,true+lies+1994
8804,30,0,executive/managerial,18,5,107765,american+beauty+1999
8805,30,0,technician/engineer,28,3,460930,robocop+2+1990
8806,20,0,college/grad student,27,4,360577,alien+1979
8807,30,0,executive/managerial,878,5,939796,twelve+monkeys+1995
8808,30,1,homemaker,35,4,551538,broadcast+news+1987
8809,20,1,other or not specified,10749,5,817678,don+juan+demarco+1994
8810,30,0,executive/managerial,16,3,739231,toy+story+1995
8811,20,0,sales/marketing,35,1,535820,junior+1994
8812,20,0,college/grad student,28,1,896633,rush+hour+1998
8813,20,0,scientist,35,4,894531,the+waterboy+1998
8814,20,0,scientist,878,4,344347,alien+resurrection+1997
8815,20,0,scientist,37,2,926567,the+good_+the+bad+and+the+ugly+1966
8816,30,0,other or not specified,28,3,158981,braveheart+1995
8817,30,0,sales/marketing,27,4,441406,thir13en+ghosts+2001
8818,20,0,artist,12,3,882666,reign+of+fire+2002
8819,30,1,sales/marketing,35,2,502034,ghostbusters+1984
8820,40,0,executive/managerial,18,4,2369,the+virgin+suicides+1999
8821,20,1,executive/managerial,18,5,707736,far+from+heaven+2002
8822,30,0,college/grad student,53,5,728743,pulp+fiction+1994
8823,20,0,lawyer,12,4,629403,harry+potter+and+the+prisoner+of+azkaban+2004
8824,20,0,college/grad student,878,4,681131,twelve+monkeys+1995
8825,20,1,homemaker,80,5,293709,ace+ventura+when+nature+calls+1995
8826,40,0,executive/managerial,18,5,349920,apollo+13+1995
8827,30,0,other or not specified,35,4,563358,the+jerk+1979
8828,20,0,college/grad student,35,3,86675,happy+gilmore+1996
8829,20,0,sales/marketing,80,4,920771,a+prophet+2009
8830,30,0,customer service,18,4,587816,fight+club+1999
8831,20,0,clerical/admin,28,3,259156,four+days+in+september+1997
8832,30,0,sales/marketing,28,4,894153,the+hunt+for+red+october+1990
8833,30,0,college/grad student,878,4,382590,twelve+monkeys+1995
8834,20,0,college/grad student,35,3,950460,sabrina+1995
8835,30,0,scientist,35,4,763849,the+object+of+my+affection+1998
8836,30,0,self-employed,12,5,545152,the+lord+of+the+rings+the+return+of+the+king+2003
8837,30,0,college/grad student,28,3,854478,the+arrival+1996
8838,30,0,college/grad student,10751,2,408146,cinderella+1950
8839,30,0,sales/marketing,35,4,308706,forget+paris+1995
8840,30,0,scientist,12,4,661616,the+iron+giant+1999
8841,20,0,artist,28,3,424209,batman+returns+1992
8842,30,0,lawyer,53,4,819314,s.+darko+2009
8843,20,0,self-employed,28,5,571949,the+adventures+of+baron+munchausen+1988
8844,10,0,sales/marketing,18,5,268293,hotel+rwanda+2004
8845,20,0,other or not specified,18,2,81122,jfk+1991
8846,30,0,executive/managerial,12,3,971667,jurassic+park+1993
8847,20,0,college/grad student,27,5,334588,evil+dead+ii+1987
8848,20,0,K-12 student,16,4,385661,walle+2008
8849,20,1,sales/marketing,35,3,39271,austin+powers+in+goldmember+2002
8850,10,1,K-12 student,28,3,568776,speed+1994
8851,20,0,college/grad student,12,5,948825,the+princess+bride+1987
8852,30,0,executive/managerial,35,4,316695,pretty+in+pink+1986
8853,30,0,academic/educator,99,4,970349,exit+through+the+gift+shop+2010
8854,30,1,self-employed,18,1,681515,titanic+1997
8855,30,0,other or not specified,18,3,408975,12+angry+men+1957
8856,30,0,K-12 student,35,5,171966,this+is+spinal+tap+1984
8857,20,0,executive/managerial,28,3,748307,cliffhanger+1993
8858,30,0,college/grad student,16,4,378156,alice+in+wonderland+1951
8859,20,0,customer service,12,2,954780,lost+in+space+1998
8860,30,0,sales/marketing,18,1,289418,the+neverending+story+ii+the+next+chapter+1990
8861,20,0,academic/educator,16,5,538319,aladdin+1992
8862,20,0,scientist,14,1,389373,babe+1995
8863,30,0,college/grad student,53,2,927039,jaws+3-d+1983
8864,20,0,academic/educator,28,1,442499,battle+los+angeles+2011
8865,30,0,self-employed,14,3,936239,lifeforce+1985
8866,30,0,college/grad student,18,3,189094,apollo+13+1995
8867,20,0,sales/marketing,10749,2,803043,the+little+rascals+1994
8868,30,0,other or not specified,9648,3,375891,the+return+of+martin+guerre+1982
8869,20,0,sales/marketing,18,4,75173,the+duchess+2008
8870,20,0,sales/marketing,35,4,180041,grumpy+old+men+1993
8871,20,0,doctor/health care,12,3,816808,the+wizard+of+oz+1939
8872,20,0,college/grad student,18,4,871652,schindlers+list+1993
8873,20,0,programmer,28,4,944443,in+the+line+of+fire+1993
8874,30,0,scientist,35,4,820329,the+philadelphia+story+1940
8875,20,0,college/grad student,18,4,371598,gangs+of+new+york+2002
8876,20,0,other or not specified,18,5,352373,chariots+of+fire+1981
8877,20,1,self-employed,53,4,793947,fallen+1998
8878,20,0,college/grad student,28,5,791242,bad+boys+1995
8879,30,0,other or not specified,80,4,563358,natural+born+killers+1994
8880,40,1,clerical/admin,35,4,143266,the+trouble+with+angels+1966
8881,30,0,college/grad student,14,3,915729,the+green+mile+1999
8882,10,0,college/grad student,53,2,520788,reindeer+games+2000
8883,20,0,executive/managerial,80,3,952179,go+1999
8884,20,0,unemployed,35,4,809779,the+breakfast+club+1985
8885,20,0,executive/managerial,35,3,781099,coneheads+1993
8886,30,0,executive/managerial,18,3,749629,the+usual+suspects+1995
8887,20,1,executive/managerial,12,4,108254,austin+powers+the+spy+who+shagged+me+1999
8888,30,0,other or not specified,80,4,777739,l.a.+confidential+1997
8889,10,0,sales/marketing,35,2,249313,the+hangover+2009
8890,30,0,scientist,18,3,560277,kinsey+2004
8891,20,0,scientist,28,5,950129,die+hard+1988
8892,20,0,sales/marketing,12,4,179204,indiana+jones+and+the+temple+of+doom+1984
8893,30,0,college/grad student,35,3,616369,while+you+were+sleeping+1995
8894,20,0,sales/marketing,18,4,419500,walk+the+line+2005
8895,20,0,sales/marketing,28,5,341193,the+rock+1996
8896,30,0,homemaker,80,4,714620,down+by+law+1986
8897,20,0,college/grad student,53,3,930728,leon+the+professional+1994
8898,20,1,homemaker,18,4,40262,my+left+foot+the+story+of+christy+brown+1989
8899,30,0,executive/managerial,28,2,959071,congo+1995
8900,20,0,academic/educator,18,2,920211,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964
8901,30,1,homemaker,18,3,656293,the+piano+1993
8902,40,0,executive/managerial,12,4,349920,waterworld+1995
8903,20,1,homemaker,18,2,3805,the+exorcist+1973
8904,20,0,K-12 student,18,3,215186,wyatt+earp+1994
8905,30,1,academic/educator,80,5,868683,band+of+outsiders+1964
8906,20,0,artist,14,1,882666,freaky+friday+1976
8907,30,0,sales/marketing,28,4,797735,lethal+weapon+4+1998
8908,20,0,college/grad student,28,2,970057,16+blocks+2006
8909,20,0,college/grad student,9648,4,84759,the+sixth+sense+1999
8910,10,1,self-employed,28,2,846973,independence+day+1996
8911,20,0,self-employed,53,5,126396,pulp+fiction+1994
8912,20,0,artist,10402,3,59124,mr.+hollands+opus+1995
8913,30,1,clerical/admin,35,3,499849,garden+state+2004
8914,20,1,homemaker,18,3,427945,howards+end+1992
8915,10,0,sales/marketing,28,4,547282,beverly+hills+ninja+1997
8916,30,0,scientist,18,4,763849,much+ado+about+nothing+1993
8917,20,0,college/grad student,35,5,890049,the+great+dictator+1940
8918,20,0,sales/marketing,28,4,67246,the+last+of+the+mohicans+1992
8919,20,0,scientist,35,3,8359,l.a.+story+1991
8920,20,0,executive/managerial,10749,5,579359,her+2013
8921,20,0,college/grad student,18,3,898056,dead+man+walking+1995
8922,30,0,college/grad student,35,3,527485,the+cable+guy+1996
8923,40,0,doctor/health care,10751,4,743997,the+lion+king+1994
8924,20,0,other or not specified,18,4,882062,rain+man+1988
8925,20,0,sales/marketing,35,4,623565,crimes+and+misdemeanors+1989
8926,30,0,executive/managerial,12,5,182506,the+fugitive+1993
8927,30,0,clerical/admin,35,4,347339,a+christmas+story+1983
8928,30,1,homemaker,18,3,656293,sense+and+sensibility+1995
8929,20,0,lawyer,878,4,727438,blade+runner+1982
8930,20,0,college/grad student,27,4,948825,an+american+werewolf+in+london+1981
8931,30,0,executive/managerial,27,4,342841,alien+1979
8932,20,0,executive/managerial,18,4,547056,the+lives+of+others+2006
8933,30,0,sales/marketing,53,4,143198,traffic+2000
8934,30,0,sales/marketing,12,3,185963,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
8935,20,0,other or not specified,18,2,358086,nell+1994
8936,30,0,sales/marketing,35,2,888921,forrest+gump+1994
8937,20,0,executive/managerial,18,1,771532,titanic+1953
8938,20,0,K-12 student,53,3,292147,oceans+twelve+2004
8939,20,0,academic/educator,35,3,418948,multiplicity+1996
8940,30,0,executive/managerial,28,4,621931,executive+decision+1996
8941,20,1,self-employed,28,4,793947,die+hard+with+a+vengeance+1995
8942,20,1,self-employed,12,3,526758,shrek+2001
8943,30,0,K-12 student,12,3,919823,swiss+family+robinson+1960
8944,10,0,scientist,10749,4,15593,beauty+and+the+beast+1991
8945,20,0,technician/engineer,28,5,150514,twister+1996
8946,20,0,executive/managerial,18,3,703774,blow-up+1966
8947,30,0,scientist,878,4,117549,star+trek+iv+the+voyage+home+1986
8948,30,0,self-employed,35,3,935309,the+birdcage+1996
8949,20,1,self-employed,16,3,273317,toy+story+1995
8950,30,0,college/grad student,28,3,729004,independence+day+1996
8951,30,0,academic/educator,18,4,897083,rear+window+1954
8952,70,1,retired,35,1,995748,bowfinger+1999
8953,30,0,sales/marketing,80,5,875268,the+man+who+wasnt+there+2001
8954,20,0,executive/managerial,28,4,348434,die+hard+1988
8955,30,0,sales/marketing,12,4,433788,return+of+the+jedi+1983
8956,50,0,clerical/admin,10751,5,290062,harry+potter+and+the+deathly+hallows+part+2+2011
8957,30,0,technician/engineer,28,5,494302,die+hard+with+a+vengeance+1995
8958,20,0,scientist,12,4,401973,shrek+2001
8959,30,0,scientist,18,4,658388,saving+private+ryan+1998
8960,10,0,K-12 student,80,5,206618,lord+of+war+2005
8961,20,1,academic/educator,28,3,133421,the+matrix+1999
8962,30,0,other or not specified,10749,4,420994,hideous+kinky+1998
8963,20,0,programmer,12,5,511124,star+wars+1977
8964,20,0,executive/managerial,28,3,410994,stargate+1994
8965,30,0,college/grad student,18,5,808271,catch+me+if+you+can+2002
8966,20,0,academic/educator,35,1,418948,sgt.+bilko+1996
8967,20,1,other or not specified,18,3,721005,the+cider+house+rules+1999
8968,20,1,college/grad student,27,3,4882,1408+2007
8969,30,0,other or not specified,18,5,375891,trainspotting+1996
8970,20,1,artist,35,4,498687,repo+man+1984
8971,20,0,executive/managerial,18,3,851311,the+dark+knight+2008
8972,20,0,executive/managerial,35,5,952179,chasing+amy+1997
8973,30,0,other or not specified,18,2,977899,fried+green+tomatoes+1991
8974,30,0,college/grad student,18,4,662744,grand+illusion+1937
8975,30,0,scientist,35,3,685589,the+big+lebowski+1998
8976,30,0,executive/managerial,12,3,939796,the+13th+warrior+1999
8977,30,0,sales/marketing,28,3,349715,swordfish+2001
8978,30,1,sales/marketing,35,4,502034,just+like+heaven+2005
8979,40,0,doctor/health care,16,3,743997,aladdin+1992
8980,20,0,college/grad student,18,2,470915,a.i.+artificial+intelligence+2001
8981,30,0,college/grad student,18,4,756033,sense+and+sensibility+1995
8982,30,0,sales/marketing,28,3,308706,heat+1995
8983,20,0,technician/engineer,28,2,353816,wild+wild+west+1999
8984,30,0,scientist,16,3,252660,aladdin+1992
8985,20,0,scientist,14,4,389373,being+john+malkovich+1999
8986,30,0,homemaker,80,4,809280,serpico+1973
8987,20,0,self-employed,28,3,954712,true+lies+1994
8988,30,0,programmer,35,4,500795,shallow+hal+2001
8989,30,0,executive/managerial,28,2,650329,batman+forever+1995
8990,20,0,sales/marketing,27,2,845452,night+of+the+living+dead+1968
8991,30,0,executive/managerial,18,5,70830,fight+club+1999
8992,20,1,college/grad student,18,1,989589,sunset+boulevard+1950
8993,20,0,college/grad student,35,3,918506,tin+cup+1996
8994,20,0,sales/marketing,12,4,535820,the+empire+strikes+back+1980
8995,20,0,college/grad student,18,5,470075,cape+fear+1962
8996,30,0,college/grad student,80,3,378156,oceans+thirteen+2007
8997,30,0,K-12 student,27,5,346991,aliens+1986
8998,20,0,college/grad student,80,3,450155,natural+born+killers+1994
8999,30,0,executive/managerial,36,4,683243,quiz+show+1994
9000,20,0,executive/managerial,18,5,946067,philadelphia+1993
9001,30,0,college/grad student,9648,4,928073,vertigo+1958
9002,20,0,college/grad student,80,3,229882,ace+ventura+when+nature+calls+1995
9003,10,0,K-12 student,16,3,795506,mulan+1998
9004,50,0,sales/marketing,80,3,562649,fargo+1996
9005,20,0,programmer,28,4,511124,independence+day+1996
9006,20,0,self-employed,878,1,778555,star+trek+iii+the+search+for+spock+1984
9007,20,1,sales/marketing,12,4,709540,the+world+is+not+enough+1999
9008,30,0,executive/managerial,18,3,649001,the+secret+garden+1993
9009,20,0,lawyer,35,4,629403,mrs.+doubtfire+1993
9010,50,0,executive/managerial,12,4,814961,cast+away+2000
9011,40,1,academic/educator,35,5,73434,the+producers+1967
9012,20,0,other or not specified,28,4,407748,the+jackal+1997
9013,30,0,college/grad student,28,4,854675,spy+hard+1996
9014,20,1,sales/marketing,10751,4,289114,flight+of+the+navigator+1986
9015,20,0,executive/managerial,18,3,852565,american+history+x+1998
9016,20,1,sales/marketing,28,3,39271,the+bourne+identity+2002
9017,10,0,sales/marketing,28,4,387418,cloverfield+2008
9018,20,0,executive/managerial,14,4,406108,batman+1989
9019,30,0,other or not specified,35,1,27035,while+you+were+sleeping+1995
9020,20,0,other or not specified,10749,4,452319,pretty+woman+1990
9021,30,0,college/grad student,35,4,808271,forrest+gump+1994
9022,30,1,academic/educator,10749,5,163002,beauty+and+the+beast+1991
9023,20,0,college/grad student,18,5,770914,a+room+with+a+view+1985
9024,60,0,other or not specified,18,5,167577,nell+1994
9025,30,0,K-12 student,28,3,171966,buffy+the+vampire+slayer+1992
9026,30,0,other or not specified,28,3,563358,dantes+peak+1997
9027,20,0,college/grad student,12,4,104505,lethal+weapon+1987
9028,20,0,college/grad student,80,1,770914,natural+born+killers+1994
9029,30,1,college/grad student,35,3,777447,addicted+to+love+1997
9030,30,0,other or not specified,28,4,158981,das+boot+1981
9031,20,0,executive/managerial,80,5,669716,reservoir+dogs+1992
9032,20,1,self-employed,10749,4,548340,grumpier+old+men+1995
9033,40,1,academic/educator,35,4,767823,top+hat+1935
9034,20,0,sales/marketing,18,4,704591,flatliners+1990
9035,20,1,artist,12,5,45760,x-men+the+last+stand+2006
9036,30,0,college/grad student,10402,3,920218,mr.+hollands+opus+1995
9037,20,0,executive/managerial,18,5,346662,the+shawshank+redemption+1994
9038,20,0,executive/managerial,35,4,195837,forrest+gump+1994
9039,30,0,college/grad student,18,5,27721,phenomenon+1996
9040,10,0,K-12 student,35,4,688395,arachnophobia+1990
9041,20,0,scientist,28,4,752121,the+matrix+1999
9042,20,0,college/grad student,35,1,687463,clerks+1994
9043,30,1,retired,28,4,834782,the+matrix+1999
9044,30,0,college/grad student,18,3,968671,cinema+paradiso+1988
9045,10,0,self-employed,18,5,604262,moulin+rouge+2001
9046,30,0,college/grad student,16,2,772275,aladdin+1992
9047,30,0,scientist,28,3,838281,robocop+1987
9048,30,0,clerical/admin,28,3,294415,the+crimson+pirate+1952
9049,30,0,executive/managerial,12,4,321013,the+prince+of+egypt+1998
9050,30,0,college/grad student,18,4,475356,pride+2014
9051,20,0,sales/marketing,28,4,673795,the+specialist+1994
9052,20,0,sales/marketing,12,4,579031,osmosis+jones+2001
9053,30,1,executive/managerial,18,4,28698,good+will+hunting+1997
9054,30,0,scientist,28,4,935748,the+hunt+for+red+october+1990
9055,20,0,college/grad student,10749,2,943996,pretty+woman+1990
9056,30,0,sales/marketing,35,4,220227,uncle+buck+1989
9057,30,0,scientist,35,5,314653,the+odd+couple+1968
9058,20,0,college/grad student,16,5,681131,toy+story+1995
9059,20,0,other or not specified,18,3,532564,a+beautiful+mind+2001
9060,20,0,self-employed,18,1,699148,you+got+served+2004
9061,20,0,scientist,12,3,265558,the+wizard+of+oz+1939
9062,20,0,other or not specified,28,4,757193,this+means+war+2012
9063,40,1,academic/educator,35,5,73434,it+happened+one+night+1934
9064,30,0,other or not specified,53,5,922990,the+third+man+1949
9065,30,0,executive/managerial,28,4,133464,giant+1956
9066,20,0,executive/managerial,18,5,777924,saving+private+ryan+1998
9067,30,1,sales/marketing,35,3,502034,young+frankenstein+1974
9068,20,0,college/grad student,12,3,450155,jurassic+park+1993
9069,20,0,other or not specified,35,5,646617,jane+austens+mafia+1998
9070,30,0,K-12 student,18,2,809364,12+angry+men+1957
9071,20,0,executive/managerial,28,3,342279,clear+and+present+danger+1994
9072,30,1,retired,12,3,834782,troy+2004
9073,20,0,scientist,28,3,389373,the+matrix+1999
9074,10,0,college/grad student,878,5,500075,plan+9+from+outer+space+1959
9075,30,0,college/grad student,28,5,858803,the+incredibles+2004
9076,20,0,college/grad student,28,2,780326,300+2006
9077,30,0,other or not specified,18,4,420994,gone+with+the+wind+1939
9078,10,0,sales/marketing,28,5,172022,total+recall+1990
9079,20,0,executive/managerial,18,4,951909,good+will+hunting+1997
9080,20,0,academic/educator,28,4,538319,clear+and+present+danger+1994
9081,30,0,other or not specified,18,5,250972,the+dark+knight+2008
9082,20,0,clerical/admin,28,2,391424,exit+wounds+2001
9083,20,0,college/grad student,35,5,392574,life+of+brian+1979
9084,30,0,academic/educator,28,2,827789,batman+forever+1995
9085,20,1,college/grad student,35,5,527001,life+is+beautiful+1997
9086,30,0,self-employed,35,3,598224,parenthood+1989
9087,20,0,academic/educator,35,3,420926,the+big+chill+1983
9088,30,0,self-employed,12,3,952946,waterworld+1995
9089,10,0,K-12 student,36,5,206618,the+imitation+game+2014
9090,20,0,other or not specified,35,3,652200,mars+attacks+1996
9091,30,0,scientist,35,5,820329,harvey+1950
9092,20,0,retired,18,5,155025,american+history+x+1998
9093,20,0,college/grad student,9648,4,254937,memento+2000
9094,30,0,technician/engineer,12,4,494302,legends+of+the+fall+1994
9095,30,0,other or not specified,27,4,922990,alien+1979
9096,70,1,artist,18,4,262974,romeo++juliet+1996
9097,20,0,college/grad student,878,4,600116,twelve+monkeys+1995
9098,20,1,college/grad student,28,4,566729,total+recall+1990
9099,30,0,K-12 student,18,4,919823,little+women+1994
9100,20,1,executive/managerial,18,5,759376,under+the+sand+2000
9101,30,1,scientist,35,5,507707,splash+1984
9102,30,0,executive/managerial,35,3,241084,american+pie+2+2001
9103,30,0,lawyer,28,4,585763,the+matrix+1999
9104,20,0,K-12 student,18,2,543470,schindlers+list+1993
9105,30,0,college/grad student,10751,4,888646,time+bandits+1981
9106,30,1,college/grad student,35,3,465345,sleepless+in+seattle+1993
9107,30,0,sales/marketing,10749,4,234874,whats+eating+gilbert+grape+1993
9108,20,0,sales/marketing,27,3,187697,28+days+later+2002
9109,30,0,other or not specified,10751,3,199910,candleshoe+1977
9110,10,0,college/grad student,80,5,476422,boiler+room+2000
9111,20,0,sales/marketing,80,3,673795,nick+of+time+1995
9112,20,0,executive/managerial,18,1,669716,dead+poets+society+1989
9113,30,0,artist,878,5,479461,eternal+sunshine+of+the+spotless+mind+2004
9114,20,0,college/grad student,35,3,948825,roman+holiday+1953
9115,20,0,sales/marketing,35,5,623565,ferris+buellers+day+off+1986
9116,30,0,sales/marketing,35,3,444925,the+hangover+2009
9117,30,0,self-employed,12,2,833600,the+lord+of+the+rings+the+two+towers+2002
9118,20,0,sales/marketing,18,4,392125,psycho+1960
9119,30,0,academic/educator,14,4,970349,donnie+darko+2001
9120,20,0,college/grad student,12,3,754135,licence+to+kill+1989
9121,10,0,college/grad student,35,1,785417,arachnophobia+1990
9122,30,0,programmer,18,4,322882,powder+1995
9123,20,0,self-employed,18,4,455949,the+shawshank+redemption+1994
9124,20,0,college/grad student,28,4,151547,independence+day+1996
9125,20,0,self-employed,12,4,527046,the+lord+of+the+rings+the+return+of+the+king+2003
9126,20,0,college/grad student,35,5,781982,the+grand+budapest+hotel+2014
9127,30,0,executive/managerial,99,1,665464,revolution+os+2001
9128,10,0,sales/marketing,12,3,195765,jurassic+park+1993
9129,30,0,sales/marketing,35,5,185963,thumbsucker+2005
9130,10,0,college/grad student,878,4,779790,eternal+sunshine+of+the+spotless+mind+2004
9131,20,0,K-12 student,28,2,385661,paycheck+2003
9132,30,0,other or not specified,80,5,909065,boiler+room+2000
9133,10,0,K-12 student,878,3,727364,godzilla+1998
9134,10,0,artist,28,4,213198,xxx+2002
9135,30,1,other or not specified,35,2,952810,forrest+gump+1994
9136,30,1,executive/managerial,35,3,743038,home+alone+1990
9137,20,0,self-employed,12,4,778555,honey+i+blew+up+the+kid+1992
9138,20,1,homemaker,18,3,427945,like+water+for+chocolate+1992
9139,10,0,K-12 student,18,3,795506,a.i.+artificial+intelligence+2001
9140,20,0,academic/educator,18,2,920211,the+lives+of+others+2006
9141,30,1,sales/marketing,28,4,379240,speed+1994
9142,30,0,scientist,35,4,935748,say+anything...+1989
9143,30,0,retired,10751,4,739173,time+bandits+1981
9144,20,0,executive/managerial,12,2,497087,tron+legacy+2010
9145,20,0,other or not specified,35,2,155852,coneheads+1993
9146,30,0,college/grad student,35,3,876019,sleeper+1973
9147,30,0,self-employed,35,4,833600,american+pie+1999
9148,20,0,sales/marketing,878,3,562768,the+6th+day+2000
9149,20,0,sales/marketing,18,5,341193,breakdown+1997
